path_idx,W_final,improvement,sl_improvement
378,68.7781,136.1523,-38.5613
379,-398.1784,-187.9338,0.0
380,-337.9552,-335.2608,0.0
381,-839.1651,-597.1098,-1960.1011
382,29.7263,11.5898,14.9091
383,-104.8272,-82.3836,-81.2291
384,-1352.5821,-560.2236,0.0
385,-92.0671,-50.923,-58.721
386,-66.8875,-22.1218,-28.7182
387,-558.8566,-309.5215,0.0
388,-82.7335,-68.013,-159.9358
389,-64.9433,-55.3724,-73.1586
390,-7604.766,353.3571,0.0
391,-58.866,-43.3975,-92.9116
392,-50.7939,-56.2493,-100.9568
393,-35.698,3.479,14.2875
394,-118.8718,-87.2881,0.0
395,-32.4696,-24.136,-45.0677
396,-234.9434,-118.2592,0.0
397,-855.3333,-540.5644,-1457.0294
398,-1030.3919,-842.1391,0.0
399,-604.3172,-556.2008,-358.4901
400,-52.4073,-52.1637,-114.1553
401,-221.0426,-209.9282,-41.9464
402,15.7712,4.2788,12.8965
403,-342.5771,-253.273,0.0
404,-329.7861,-297.12,-130.9551
405,-360.3684,-319.4185,-69.5954
406,-216.5853,-195.8007,0.0
407,-231.7065,-207.3306,-27.3468
408,-55.93,7.0635,0.0
409,-796.945,-653.7722,-179.7946
410,-303.0346,74.5245,0.0
411,-621.3397,-599.1,0.0
412,-1811.5971,379.9496,0.0
413,82.3982,17.8255,87.294
414,73.5043,10.8408,90.3442
415,-2225.3889,-1694.7702,-551.2253
416,-55.8472,-41.0911,-92.3478
417,-274.2436,-181.3365,-144.2415
418,-164.0342,-151.0041,-368.3689
419,-212.9751,-112.2942,-185.0007
420,-108.9292,-49.2659,-44.9623
421,-112.2568,-98.1973,-177.9144
422,-306.1738,-273.9697,-67.1878
423,-1193.6298,-239.0823,0.0
424,-2482.3587,-1739.6736,-412.8006
425,-249.7014,-114.6075,0.0
426,-44.519,-44.5042,-61.2506
427,-284.7011,-269.1194,-23.5833
428,-93.2159,-54.6575,-129.1963
429,-417.633,-294.6431,0.0
430,-253.6622,-252.7404,-186.8118
431,-619.2397,-579.8259,0.0
432,-7062.224,-5012.4228,-5610.0814
433,-212.0463,-197.7892,0.0
434,-62.0227,20.3371,15.2475
435,-43.2058,-38.9369,-106.7414
436,-165.7665,-109.3182,-54.4036
437,-165.3159,-130.9995,0.0
438,98.812,157.6584,-288.5441
439,-118.751,-74.2782,-294.6466
440,-1767.0343,-1576.8936,0.0
441,-325.1642,-309.9543,0.0
442,-3066.5429,-1962.0624,0.0
443,-419.7008,-361.0745,0.0
444,-202.0701,-189.7851,0.0
445,-273.7918,-234.9132,0.0
446,-960.1142,-489.8714,0.0
447,-1335.416,-912.6698,0.0
448,-322.776,-298.4254,0.0
449,0.1786,-24.9617,15.7551
450,-139.0621,-136.1173,0.0
451,-343.273,-317.0024,-455.8333
452,-150.5109,25.9499,0.0
453,82.1417,113.5732,26.3934
454,-998.7476,-844.8597,0.0
455,-294.0586,-179.8664,-216.9925
456,-110.5187,-107.8651,-80.5153
457,-88.4532,-73.0842,-25.1266
458,-847.3562,-424.0886,0.0
459,-100.9828,26.8494,-34.4582
460,-437.5776,-297.9058,-124.2424
461,-120.1452,-88.5132,-110.957
462,-147.2372,-123.5158,-131.2454
463,599.3258,519.218,0.0
464,-335.9375,-20.8577,0.0
465,-11368.4395,-1103.257,-5906.8572
466,9.4741,9.4901,43.8245
467,-3092.0371,-2679.5485,0.0
468,-1745.3479,-51.6823,0.0
469,-178.1799,-119.7204,-81.6229
470,-1034.6789,-665.8879,-739.2912
471,-109.0674,17.3771,0.0
472,9.7383,44.1521,-10.8987
473,-312.0857,-207.658,-234.5744
474,-2035.1859,-1431.9167,0.0
475,82.4936,22.6446,52.4368
476,-409.9766,-297.1237,0.0
477,-1512.6363,-1355.9275,0.0
478,-237.3841,-210.7045,-331.2701
479,-2693.5036,-1286.3467,0.0
480,-24.613,-1.1765,-39.4201
481,-727.2305,-508.761,-78.422
482,-70.2953,-63.3844,-81.5925
483,-1285.4777,-918.9331,0.0
484,-1772.76,-1455.7586,0.0
485,-113.3412,6.8978,-17.7155
486,-55.7017,-44.5391,-91.5396
487,-213.4738,-119.7617,0.0
488,-8960.331,-7871.3517,0.0
489,-44.8871,-33.4537,-84.6571
490,-287.0766,39.8305,-74.4803
491,15.7042,17.6585,-29.5676
492,42.1767,63.004,-178.4375
493,-138.1779,-94.593,-43.4965
494,-37.4585,-31.5092,-152.8906
495,-115.744,-14.9297,-24.3004
496,-160.832,-154.9693,0.0
497,-277.8706,-124.829,-287.4123
498,-322.1806,-273.1067,-330.4487
499,-115.7158,-73.7465,-150.9512
500,-29.8497,-38.9538,-26.9657
501,-74.1158,-63.9748,-34.6203
502,-243.9244,-122.2457,-21.176
503,-18.9011,-7.7699,-75.1016
504,-813.8762,-665.3433,0.0
505,-92.8627,-16.2452,-19.1966
506,-75.2478,-25.0065,-68.1537
507,-1492.6311,-988.5931,0.0
508,-162.0104,-141.3825,-81.394
